application_id,client_id,branch_id,requested_amount,status,rejection_reason,application_date
APP_003191,CLI_03120,BR_030,10776.61,Approved,None,2026-08-29
APP_003192,CLI_03734,BR_034,22970.63,Approved,None,2026-07-31
APP_003193,CLI_03230,BR_039,32283.55,Approved,None,2026-08-31
APP_003194,CLI_00151,BR_017,11399.19,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-08
APP_003195,CLI_02273,BR_022,46638.79,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-13
APP_003196,CLI_04352,BR_005,32486.03,Approved,None,2026-03-14
APP_003197,CLI_02109,BR_011,43994.17,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-19
APP_003198,CLI_01796,BR_022,17136.58,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-30
APP_003199,CLI_02428,BR_032,41618.74,Approved,None,2026-07-25
APP_003200,CLI_03515,BR_024,19532.74,Approved,None,2026-05-12
APP_003201,CLI_00349,BR_011,13384.84,Approved,None,2026-07-11
APP_003202,CLI_02079,BR_011,45671.11,Approved,None,2026-07-28
APP_003203,CLI_00397,BR_017,5518.71,Denied,Score - Forgotten Micro-Debt,2026-08-15
APP_003204,CLI_02977,BR_032,47201.55,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-05
APP_003205,CLI_02610,BR_019,23467.25,Denied,Score - Forgotten Micro-Debt,2026-07-15
APP_003206,CLI_01159,BR_027,49638.65,Approved,None,2026-07-20
APP_003207,CLI_00146,BR_032,27440.14,Approved,None,2026-07-15
APP_003208,CLI_02227,BR_025,38116.92,Approved,None,2026-07-19
APP_003209,CLI_00264,BR_028,1346.48,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-30
APP_003210,CLI_04300,BR_040,25336.67,Approved,None,2026-06-06
APP_003211,CLI_03102,BR_027,37135.22,Approved,None,2026-06-10
APP_003212,CLI_02107,BR_014,39358.52,Approved,None,2026-04-24
APP_003213,CLI_03081,BR_042,8744.38,Denied,Score - Forgotten Micro-Debt,2026-04-16
APP_003214,CLI_00988,BR_039,21529.58,Approved,None,2026-06-10
APP_003215,CLI_01348,BR_002,21534.53,Approved,None,2026-03-29
APP_003216,CLI_01361,BR_017,6078.4,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-10
APP_003217,CLI_02839,BR_001,22709.23,Approved,None,2026-04-18
APP_003218,CLI_01727,BR_045,40547.55,Approved,None,2026-05-17
APP_003219,CLI_02290,BR_032,15708.86,Approved,None,2026-04-03
APP_003220,CLI_00908,BR_019,22196.15,Approved,None,2026-03-09
APP_003221,CLI_01184,BR_014,48086.98,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-15
APP_003222,CLI_02825,BR_031,2553.7,Approved,None,2026-06-01
APP_003223,CLI_01259,BR_018,29984.57,Approved,None,2026-06-30
APP_003224,CLI_00199,BR_014,37428.37,Approved,None,2026-06-16
APP_003225,CLI_01057,BR_047,38283.24,Approved,None,2026-07-26
APP_003226,CLI_02456,BR_014,36080.96,Approved,None,2026-08-20
APP_003227,CLI_03366,BR_024,36596.12,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-19
APP_003228,CLI_01261,BR_005,3891.62,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-09
APP_003229,CLI_03979,BR_016,27172.69,Approved,None,2026-06-12
APP_003230,CLI_02836,BR_005,39365.48,Approved,None,2026-08-17
APP_003231,CLI_01314,BR_013,5609.19,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-13
APP_003232,CLI_01903,BR_016,1590.45,Approved,None,2026-06-09
APP_003233,CLI_03976,BR_015,40913.53,Approved,None,2026-05-05
APP_003234,CLI_00578,BR_031,35902.42,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-22
APP_003235,CLI_04431,BR_005,21198.11,Approved,None,2026-07-21
APP_003236,CLI_01021,BR_021,47079.43,Denied,Registry Error - Data Mismatch with Tax Authority,2026-03-31
APP_003237,CLI_03654,BR_030,38563.31,Approved,None,2026-07-14
APP_003238,CLI_03845,BR_023,48425.19,Approved,None,2026-04-03
APP_003239,CLI_03574,BR_038,46536.45,Denied,Score - Forgotten Micro-Debt,2026-08-15
APP_003240,CLI_02294,BR_029,24583.39,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-23
APP_003241,CLI_00611,BR_013,37980.74,Denied,Restriction - Historical Default on Central Bank SCR,2026-05-19
APP_003242,CLI_00329,BR_032,33790.38,Approved,None,2026-07-06
APP_003243,CLI_00547,BR_048,40760.82,Approved,None,2026-06-07
APP_003244,CLI_00339,BR_042,39596.73,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-22
APP_003245,CLI_03182,BR_027,8508.37,Approved,None,2026-06-24
APP_003246,CLI_03042,BR_034,12453.04,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-29
APP_003247,CLI_00807,BR_045,14020.85,Denied,Document Error - Expired or Illegible ID,2026-06-10
APP_003248,CLI_01034,BR_049,41106.43,Approved,None,2026-07-13
APP_003249,CLI_03274,BR_033,40726.34,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-28
APP_003250,CLI_03988,BR_004,25271.43,Approved,None,2026-06-26
APP_003251,CLI_03334,BR_018,29460.78,Approved,None,2026-06-05
APP_003252,CLI_02741,BR_006,41519.19,Approved,None,2026-04-26
APP_003253,CLI_04526,BR_028,16317.09,Denied,Score - Forgotten Micro-Debt,2026-05-11
APP_003254,CLI_04902,BR_044,3458.76,Approved,None,2026-05-19
APP_003255,CLI_01697,BR_027,24647.23,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-09
APP_003256,CLI_03651,BR_026,45772.14,Approved,None,2026-06-30
APP_003257,CLI_02083,BR_020,39732.94,Approved,None,2026-08-06
APP_003258,CLI_01999,BR_013,18964.25,Approved,None,2026-04-26
APP_003259,CLI_04653,BR_028,4173.8,Approved,None,2026-08-31
APP_003260,CLI_01686,BR_034,32209.06,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-30
APP_003261,CLI_04587,BR_049,41890.05,Approved,None,2026-05-09
APP_003262,CLI_01604,BR_023,33582.48,Approved,None,2026-04-08
APP_003263,CLI_04350,BR_010,21828.66,Approved,None,2026-08-20
APP_003264,CLI_04113,BR_030,7044.33,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-19
APP_003265,CLI_00261,BR_022,45627.94,Approved,None,2026-07-21
APP_003266,CLI_03797,BR_005,14521.96,Approved,None,2026-03-21
APP_003267,CLI_02776,BR_044,11990.06,Denied,Restriction - Historical Default on Central Bank SCR,2026-08-16
APP_003268,CLI_00501,BR_050,40982.86,Approved,None,2026-06-26
APP_003269,CLI_01016,BR_009,49079.78,Denied,Score - Disabled Positive Credit Registry,2026-03-18
APP_003270,CLI_02334,BR_043,33347.85,Denied,Score - Disabled Positive Credit Registry,2026-05-25
APP_003271,CLI_02055,BR_004,31615.71,Approved,None,2026-07-04
APP_003272,CLI_03964,BR_042,16652.11,Approved,None,2026-07-25
APP_003273,CLI_03675,BR_001,2000.26,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-10
APP_003274,CLI_04056,BR_034,10398.1,Approved,None,2026-04-15
APP_003275,CLI_02707,BR_041,29637.09,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-04
APP_003276,CLI_02100,BR_026,8414.51,Denied,Score - Disabled Positive Credit Registry,2026-06-02
APP_003277,CLI_02566,BR_018,44307.95,Denied,Income - Missing Tax Return,2026-05-13
APP_003278,CLI_03018,BR_016,10219.09,Approved,None,2026-05-30
APP_003279,CLI_00109,BR_023,26583.12,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-16
APP_003280,CLI_03423,BR_046,26088.65,Approved,None,2026-06-13
APP_003281,CLI_00066,BR_036,30593.34,Approved,None,2026-04-24
APP_003282,CLI_03082,BR_026,17044.27,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-06
APP_003283,CLI_04298,BR_002,43803.18,Approved,None,2026-06-21
APP_003284,CLI_02949,BR_044,22770.78,Denied,Document Error - Expired or Illegible ID,2026-07-25
APP_003285,CLI_00214,BR_005,35307.53,Denied,Restriction - Historical Default on Central Bank SCR,2026-03-18
APP_003286,CLI_04423,BR_029,32159.63,Approved,None,2026-08-01
APP_003287,CLI_01041,BR_004,6740.65,Denied,Restriction - Historical Default on Central Bank SCR,2026-06-13
APP_003288,CLI_04619,BR_047,31509.33,Approved,None,2026-04-03
APP_003289,CLI_00988,BR_035,27984.43,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-23
APP_003290,CLI_03196,BR_022,45031.6,Approved,None,2026-05-28
APP_003291,CLI_00504,BR_049,44162.96,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-15
APP_003292,CLI_00756,BR_008,8396.78,Approved,None,2026-05-17
APP_003293,CLI_01342,BR_044,5002.57,Denied,Document Error - Expired or Illegible ID,2026-08-08
APP_003294,CLI_02589,BR_021,15435.02,Approved,None,2026-03-22
APP_003295,CLI_01382,BR_008,49344.03,Approved,None,2026-05-06
APP_003296,CLI_02988,BR_005,2057.12,Approved,None,2026-04-03
APP_003297,CLI_02845,BR_021,33971.72,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-18
APP_003298,CLI_02520,BR_027,30817.17,Approved,None,2026-06-06
APP_003299,CLI_03727,BR_038,32682.34,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-05
APP_003300,CLI_01888,BR_005,11696.01,Approved,None,2026-08-13
APP_003301,CLI_01324,BR_021,12109.15,Approved,None,2026-03-26
APP_003302,CLI_03810,BR_008,22101.46,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-13
APP_003303,CLI_03748,BR_022,5697.03,Denied,Income - Missing Tax Return,2026-06-22
APP_003304,CLI_02132,BR_018,4656.05,Approved,None,2026-05-12
APP_003305,CLI_02425,BR_004,5329.61,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-08
APP_003306,CLI_03385,BR_004,29075.98,Approved,None,2026-07-17
APP_003307,CLI_02252,BR_037,20489.35,Approved,None,2026-04-18
APP_003308,CLI_01009,BR_015,15387.22,Approved,None,2026-06-16
APP_003309,CLI_01318,BR_038,16475.15,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-29
APP_003310,CLI_03217,BR_027,11156.88,Approved,None,2026-03-23
APP_003311,CLI_04635,BR_021,21163.76,Approved,None,2026-06-16
APP_003312,CLI_00017,BR_048,10949.85,Approved,None,2026-05-06
APP_003313,CLI_04671,BR_046,35204.26,Denied,Restriction - Historical Default on Central Bank SCR,2026-07-05
APP_003314,CLI_01803,BR_046,7072.69,Denied,Score - Disabled Positive Credit Registry,2026-03-22
APP_003315,CLI_02624,BR_048,47463.86,Denied,Score - Forgotten Micro-Debt,2026-08-11
APP_003316,CLI_00130,BR_004,5401.13,Approved,None,2026-06-28
APP_003317,CLI_01474,BR_011,47229.57,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-27
APP_003318,CLI_00950,BR_019,41831.45,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-21
APP_003319,CLI_03997,BR_019,34354.89,Approved,None,2026-07-20
APP_003320,CLI_01069,BR_027,45702.78,Approved,None,2026-08-06
APP_003321,CLI_04312,BR_040,7821.72,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-31
APP_003322,CLI_01624,BR_042,9639.42,Approved,None,2026-04-18
APP_003323,CLI_02896,BR_028,13355.48,Approved,None,2026-03-10
APP_003324,CLI_02737,BR_005,12995.76,Approved,None,2026-03-20
APP_003325,CLI_02313,BR_048,16231.57,Approved,None,2026-06-11
APP_003326,CLI_01947,BR_025,29205.91,Approved,None,2026-04-08
APP_003327,CLI_00617,BR_003,2380.46,Approved,None,2026-03-21
APP_003328,CLI_01870,BR_026,19731.36,Approved,None,2026-05-20
APP_003329,CLI_00301,BR_010,13072.87,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-24
APP_003330,CLI_00985,BR_024,30724.86,Approved,None,2026-06-09
APP_003331,CLI_03692,BR_029,49273.3,Approved,None,2026-05-04
APP_003332,CLI_04502,BR_045,26365.08,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-29
APP_003333,CLI_03427,BR_007,21858.58,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-20
APP_003334,CLI_00161,BR_044,19043.93,Denied,Score - Disabled Positive Credit Registry,2026-05-16
APP_003335,CLI_00026,BR_023,39462.51,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-29
APP_003336,CLI_00083,BR_046,4527.07,Approved,None,2026-04-28
APP_003337,CLI_00173,BR_027,48028.76,Approved,None,2026-05-11
APP_003338,CLI_00999,BR_042,21477.98,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-14
APP_003339,CLI_03142,BR_009,16371.34,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-11
APP_003340,CLI_02883,BR_044,48729.34,Approved,None,2026-06-23
APP_003341,CLI_04102,BR_003,46858.06,Denied,Score - Disabled Positive Credit Registry,2026-04-16
APP_003342,CLI_02844,BR_013,32454.77,Approved,None,2026-06-05
APP_003343,CLI_04621,BR_006,1906.86,Approved,None,2026-08-14
APP_003344,CLI_02111,BR_038,37678.21,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-24
APP_003345,CLI_03085,BR_021,17442.31,Approved,None,2026-04-19
APP_003346,CLI_02046,BR_019,20025.73,Denied,Score - Forgotten Micro-Debt,2026-07-18
APP_003347,CLI_00761,BR_025,8778.36,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-12
APP_003348,CLI_00205,BR_039,26649.45,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-28
APP_003349,CLI_04993,BR_004,37483.08,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-10
APP_003350,CLI_03103,BR_022,14377.54,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-19
APP_003351,CLI_02036,BR_005,46997.91,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-24
APP_003352,CLI_01553,BR_001,10542.11,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-01
APP_003353,CLI_04973,BR_050,4246.85,Denied,Document Error - Expired or Illegible ID,2026-04-09
APP_003354,CLI_00825,BR_017,32573.83,Approved,None,2026-07-02
APP_003355,CLI_02957,BR_009,42616.62,Approved,None,2026-07-12
APP_003356,CLI_03749,BR_009,47703.51,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-26
APP_003357,CLI_02446,BR_024,38591.38,Approved,None,2026-06-26
APP_003358,CLI_03897,BR_010,10782.85,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-08
APP_003359,CLI_00839,BR_020,48905.4,Denied,Score - Forgotten Micro-Debt,2026-05-02
APP_003360,CLI_04696,BR_017,46052.36,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-14
APP_003361,CLI_03684,BR_013,8995.2,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-05
APP_003362,CLI_01962,BR_029,28380.51,Approved,None,2026-03-16
APP_003363,CLI_00938,BR_036,28220.35,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-09
APP_003364,CLI_02932,BR_023,22684.2,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-15
APP_003365,CLI_00425,BR_027,49229.79,Denied,Document Error - Expired or Illegible ID,2026-05-22
APP_003366,CLI_03311,BR_018,3921.49,Approved,None,2026-04-05
APP_003367,CLI_03052,BR_018,31733.24,Approved,None,2026-06-25
APP_003368,CLI_02906,BR_009,11059.88,Approved,None,2026-07-19
APP_003369,CLI_02138,BR_003,26839.23,Approved,None,2026-04-30
APP_003370,CLI_04047,BR_007,39207.3,Approved,None,2026-08-04
APP_003371,CLI_03211,BR_015,13089.61,Denied,Restriction - Historical Default on Central Bank SCR,2026-07-27
APP_003372,CLI_02695,BR_030,20274.62,Denied,Registry Error - Data Mismatch with Tax Authority,2026-03-20
APP_003373,CLI_03596,BR_009,47587.64,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-27
APP_003374,CLI_01268,BR_041,38312.56,Approved,None,2026-07-19
APP_003375,CLI_03577,BR_027,29063.44,Approved,None,2026-07-13
APP_003376,CLI_00422,BR_036,11877.87,Denied,Score - Forgotten Micro-Debt,2026-05-11
APP_003377,CLI_03267,BR_018,21839.97,Approved,None,2026-06-05
APP_003378,CLI_01658,BR_031,38929.0,Approved,None,2026-04-16
APP_003379,CLI_02101,BR_017,41206.61,Approved,None,2026-07-25
APP_003380,CLI_03940,BR_006,12985.7,Denied,Restriction - Historical Default on Central Bank SCR,2026-07-14
APP_003381,CLI_00685,BR_039,33440.95,Denied,Income - Missing Tax Return,2026-06-21
APP_003382,CLI_02227,BR_025,5655.15,Approved,None,2026-08-30
APP_003383,CLI_04389,BR_042,2137.4,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-19
APP_003384,CLI_02423,BR_042,27885.02,Approved,None,2026-07-28
APP_003385,CLI_01078,BR_038,11994.61,Approved,None,2026-05-08
APP_003386,CLI_03986,BR_038,4866.69,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-05
APP_003387,CLI_03841,BR_031,36761.59,Denied,Score - Forgotten Micro-Debt,2026-07-06
APP_003388,CLI_03317,BR_029,25400.75,Approved,None,2026-06-02
APP_003389,CLI_02844,BR_040,40017.57,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-09
APP_003390,CLI_03440,BR_009,33533.27,Approved,None,2026-07-31
APP_003391,CLI_04112,BR_001,36760.44,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-22
APP_003392,CLI_04272,BR_016,16060.67,Approved,None,2026-03-24
APP_003393,CLI_01904,BR_038,13900.52,Approved,None,2026-08-15
APP_003394,CLI_04225,BR_023,30442.87,Denied,Score - Forgotten Micro-Debt,2026-04-27
APP_003395,CLI_03295,BR_008,10804.02,Approved,None,2026-03-15
APP_003396,CLI_04980,BR_047,40955.19,Denied,Document Error - Expired or Illegible ID,2026-08-15
APP_003397,CLI_00426,BR_012,26623.09,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-15
APP_003398,CLI_02402,BR_010,12122.51,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-09
APP_003399,CLI_00750,BR_016,31633.24,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-06
APP_003400,CLI_04840,BR_047,47306.75,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-21
APP_003401,CLI_04575,BR_043,5022.64,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-19
APP_003402,CLI_00044,BR_024,6357.92,Approved,None,2026-04-03
APP_003403,CLI_01560,BR_039,42348.12,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-02
APP_003404,CLI_04195,BR_008,6370.09,Denied,Document Error - Expired or Illegible ID,2026-07-10
APP_003405,CLI_03469,BR_011,2929.39,Approved,None,2026-07-30
APP_003406,CLI_03952,BR_041,18048.6,Denied,Score - Disabled Positive Credit Registry,2026-07-07
APP_003407,CLI_04267,BR_026,23868.59,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-04
APP_003408,CLI_00148,BR_007,28902.78,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-03
APP_003409,CLI_02171,BR_015,25857.71,Denied,Income - Missing Tax Return,2026-06-30
APP_003410,CLI_00112,BR_015,45746.04,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-25
APP_003411,CLI_04164,BR_048,38664.74,Approved,None,2026-05-13
APP_003412,CLI_00828,BR_003,49206.7,Approved,None,2026-04-24
APP_003413,CLI_01753,BR_016,24346.32,Approved,None,2026-04-22
APP_003414,CLI_02940,BR_015,5132.15,Approved,None,2026-08-24
APP_003415,CLI_03729,BR_025,47821.0,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-28
APP_003416,CLI_03617,BR_033,1201.54,Approved,None,2026-07-14
APP_003417,CLI_03724,BR_014,39028.7,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-03
APP_003418,CLI_02278,BR_024,2532.82,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-11
APP_003419,CLI_00160,BR_011,38299.5,Approved,None,2026-07-08
APP_003420,CLI_03366,BR_003,46959.01,Approved,None,2026-03-20
APP_003421,CLI_02234,BR_009,20073.75,Approved,None,2026-05-29
APP_003422,CLI_01014,BR_006,12807.28,Denied,Registry Error - Data Mismatch with Tax Authority,2026-08-26
APP_003423,CLI_04973,BR_031,12087.68,Approved,None,2026-04-02
APP_003424,CLI_00552,BR_016,25094.16,Approved,None,2026-05-12
APP_003425,CLI_01176,BR_011,9373.46,Approved,None,2026-05-19
APP_003426,CLI_01164,BR_050,33973.26,Approved,None,2026-07-23
APP_003427,CLI_01309,BR_017,19049.27,Denied,Score - Forgotten Micro-Debt,2026-08-20
APP_003428,CLI_01493,BR_049,16832.37,Approved,None,2026-06-29
APP_003429,CLI_01242,BR_003,23602.99,Denied,Score - Forgotten Micro-Debt,2026-07-17
APP_003430,CLI_04532,BR_019,27586.79,Denied,Restriction - Historical Default on Central Bank SCR,2026-08-18
APP_003431,CLI_04828,BR_024,7954.58,Approved,None,2026-03-30
APP_003432,CLI_01778,BR_047,35680.4,Approved,None,2026-05-08
APP_003433,CLI_00060,BR_042,44264.41,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-26
APP_003434,CLI_01634,BR_008,14621.36,Approved,None,2026-05-14
APP_003435,CLI_02452,BR_049,9839.15,Approved,None,2026-07-01
APP_003436,CLI_00336,BR_036,38264.77,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-26
APP_003437,CLI_00831,BR_040,9993.54,Approved,None,2026-06-13
APP_003438,CLI_01593,BR_002,3021.5,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-17
APP_003439,CLI_04381,BR_023,31342.92,Approved,None,2026-08-18
APP_003440,CLI_00960,BR_040,12747.82,Approved,None,2026-05-26
APP_003441,CLI_04167,BR_030,9418.71,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-18
APP_003442,CLI_01122,BR_025,49098.53,Denied,Document Error - Expired or Illegible ID,2026-04-21
APP_003443,CLI_02224,BR_007,15301.38,Denied,Score - Disabled Positive Credit Registry,2026-06-17
APP_003444,CLI_03817,BR_028,45268.72,Approved,None,2026-08-06
APP_003445,CLI_04980,BR_041,9732.72,Denied,Registry Error - Data Mismatch with Tax Authority,2026-06-12
APP_003446,CLI_01099,BR_050,41129.88,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-16
APP_003447,CLI_00143,BR_017,25598.92,Approved,None,2026-07-10
APP_003448,CLI_02979,BR_032,4851.14,Approved,None,2026-06-30
APP_003449,CLI_01047,BR_001,36946.66,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-21
APP_003450,CLI_01069,BR_027,44711.6,Approved,None,2026-07-30
APP_003451,CLI_04188,BR_044,8987.83,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-22
APP_003452,CLI_03341,BR_036,36553.92,Approved,None,2026-07-23
APP_003453,CLI_04774,BR_049,22807.57,Approved,None,2026-03-11
APP_003454,CLI_03436,BR_007,37939.65,Approved,None,2026-08-28
APP_003455,CLI_03780,BR_003,35982.47,Approved,None,2026-08-21
APP_003456,CLI_04478,BR_030,2303.41,Denied,Registry Error - Data Mismatch with Tax Authority,2026-03-30
APP_003457,CLI_00966,BR_001,9757.33,Approved,None,2026-08-24
APP_003458,CLI_01180,BR_034,24080.33,Approved,None,2026-04-05
APP_003459,CLI_02435,BR_038,46746.11,Approved,None,2026-04-27
APP_003460,CLI_00501,BR_043,17761.6,Approved,None,2026-04-27
APP_003461,CLI_04555,BR_036,31814.8,Denied,Document Error - Expired or Illegible ID,2026-08-27
APP_003462,CLI_00050,BR_033,1592.1,Approved,None,2026-07-31
APP_003463,CLI_00970,BR_043,35845.22,Approved,None,2026-06-04
APP_003464,CLI_00988,BR_016,30550.34,Denied,Document Error - Expired or Illegible ID,2026-07-05
APP_003465,CLI_04628,BR_038,36054.34,Denied,Score - Disabled Positive Credit Registry,2026-06-21
APP_003466,CLI_01116,BR_011,45328.37,Approved,None,2026-03-30
APP_003467,CLI_03933,BR_008,8178.45,Approved,None,2026-08-06
APP_003468,CLI_01480,BR_001,13817.89,Denied,Score - Forgotten Micro-Debt,2026-03-17
APP_003469,CLI_04435,BR_014,49793.26,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-03
APP_003470,CLI_03125,BR_030,8657.91,Approved,None,2026-06-11
APP_003471,CLI_03568,BR_021,36310.72,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-25
APP_003472,CLI_01659,BR_021,36528.72,Approved,None,2026-05-18
APP_003473,CLI_01877,BR_034,34466.69,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-11
APP_003474,CLI_02052,BR_038,12144.59,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-28
APP_003475,CLI_04377,BR_026,11541.57,Approved,None,2026-08-22
APP_003476,CLI_02816,BR_041,33650.71,Denied,Score - Forgotten Micro-Debt,2026-07-01
APP_003477,CLI_00971,BR_014,10126.26,Denied,Score - Forgotten Micro-Debt,2026-04-18
APP_003478,CLI_00208,BR_040,33416.6,Approved,None,2026-05-10
APP_003479,CLI_00260,BR_035,25133.89,Approved,None,2026-08-28
APP_003480,CLI_04359,BR_042,19944.81,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-28
APP_003481,CLI_00783,BR_018,15711.39,Denied,Score - Disabled Positive Credit Registry,2026-04-14
APP_003482,CLI_00505,BR_020,47431.27,Approved,None,2026-05-24
APP_003483,CLI_01574,BR_009,25896.59,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-06
APP_003484,CLI_04299,BR_041,28501.35,Denied,Registry Error - Data Mismatch with Tax Authority,2026-08-13
APP_003485,CLI_01760,BR_045,47513.55,Approved,None,2026-05-13
APP_003486,CLI_03795,BR_033,33039.99,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-01
APP_003487,CLI_03591,BR_049,47934.79,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-16
APP_003488,CLI_04141,BR_004,6211.97,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-06
APP_003489,CLI_01402,BR_004,42485.34,Approved,None,2026-05-15
APP_003490,CLI_00789,BR_048,17435.32,Approved,None,2026-04-20
APP_003491,CLI_03330,BR_016,40713.89,Approved,None,2026-08-03
APP_003492,CLI_02845,BR_047,42926.19,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-15
APP_003493,CLI_03986,BR_026,14302.91,Approved,None,2026-04-06
APP_003494,CLI_04013,BR_006,21032.7,Approved,None,2026-03-15
APP_003495,CLI_02093,BR_037,36574.7,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-14
APP_003496,CLI_02968,BR_022,5853.73,Approved,None,2026-03-10
APP_003497,CLI_01070,BR_042,38021.14,Denied,Registry Error - Data Mismatch with Tax Authority,2026-06-19
APP_003498,CLI_01676,BR_039,6413.17,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-28
APP_003499,CLI_02613,BR_007,45808.33,Approved,None,2026-08-30
APP_003500,CLI_04397,BR_042,14540.63,Denied,Income - Missing Tax Return,2026-07-26
APP_003501,CLI_00288,BR_030,29204.37,Approved,None,2026-06-02
APP_003502,CLI_00786,BR_010,6740.52,Approved,None,2026-04-07
APP_003503,CLI_02317,BR_015,14205.16,Approved,None,2026-07-22
APP_003504,CLI_02839,BR_006,20793.8,Approved,None,2026-04-10
APP_003505,CLI_03638,BR_024,24865.39,Approved,None,2026-05-09
